row_id,data_role,track,step,title,std_ids,owner_name,target_date,effort_lb_days,week_plus_cnt,undetermined_cnt,nondev_cnt,open_rows,date_basis,evidence,check_method,prereq,status,data_owner,data_work,api_path,api_evidence,forced_by_impl,api_basis,wait_target,irreversible,note,source
STD-CAT-006,detail,T3,B1,검색어 자동완성·인기검색어,STD-CAT-006,김동학,,,,,,,,huni-skin-shopby/src/app/(main)/search/page.tsx:1 · 인기검색어 src/lib/api/hooks/use-search.ts:13,https://shopby.huniprinting.co.kr/ 검색창에 「명」만 쳐도 아래에 추천/인기 검색어 목록이 뜨면 완료.,—,부분,huni,dev,shop-api,product-shop-public.endpoints.json GET /products/search,,B1∈구간집합 · 규칙 /검색/,,,분류=수정 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-CAT-007,detail,T3,A5,상품 상세페이지 본문(이미지·설명 블록),STD-CAT-007,김동학,,,,,,,,huni-skin-shopby/src/app/(main)/product/[slug]/page.tsx:42-47 · :51-56 · src/components/product/product-sections.tsx:1,https://shopby.huniprinting.co.kr/product/136578124 에서 차별점·디자인보기·유의사항·포장/배송 탭을 차례로 눌러 그 상품에 맞는 내용이 각각 보이면 완료.,—,부분,huni,dev,shop-api,product-shop-public.endpoints.json GET /products/{productNo},,A5∈구간집합 · 규칙 /상품 상세|상세페이지|상품 목록|시작가/,,,분류=수정 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-CAT-008,detail,T3,A5,동일 계열 상품 분기 안내(일반명함/고급지명함/부분UV명함 등),STD-CAT-008,김동학,,,,,,,,print-story/02_capture/order-flow-steps.md §A-0 레드프린팅 상품 분할 전략,https://shopby.huniprinting.co.kr/shop/1142983 에서 상품 하나를 열었을 때 「비슷한 스티커 보기」처럼 계열 상품으로 이동하는 안내가 보이면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,A5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=2-3일,ledger-v4
STD-CAT-009,detail,T3,A5,후가공 용어 설명 툴팁(도무송·오시·형압·귀돌이),STD-CAT-009,김동학,,,,,,,,print-story/02_capture/order-flow-steps.md §E-4 3사 용어 불일치,https://shopby.huniprinting.co.kr/product/136578124 위젯에서 「별색인쇄」 글자 옆 도움말 아이콘에 마우스를 올려 설명이 뜨면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,A5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-CAT-010,detail,T3,A5,재단사이즈 vs 작업사이즈 설명 가이드,STD-CAT-010,김동학,,,,,,,,https://shopby.huniprinting.co.kr/product/136578124@2026-09-16 21:29,https://shopby.huniprinting.co.kr/product/136578124 에서 사이즈를 고르면 바로 아래 재단 사이즈와 작업 사이즈 두 값이 보이면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A5 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-CAT-011,detail,T3,A5,상품별 제작 소요일/출고 기준 안내,STD-CAT-011,김동학,,,,,,,,print-story/02_capture/order-flow-steps.md §C-6 출고 옵션,https://shopby.huniprinting.co.kr/product/136578124 가격 아래 또는 포장/배송 탭에 「제작 N일 / 출고 기준」 문구가 보이면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,A5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-CAT-012,detail,T3,A5,재작업 불가 사항 고지(폰트 아웃라인 등),STD-CAT-012,김동학,,,,,,,,"huni-skin-shopby/src/lib/guide-data.ts:41-50,158-202 (대부분 '준비중' 스텁)",https://shopby.huniprinting.co.kr/product/136578124 「유의사항」 탭을 눌러 폰트 아웃라인 등 재작업 불가 사항이 보이면 완료.,—,부분,huni,dev,none,샵바이 비경유,,A5 · 매칭 규칙 없음,,,분류=수정 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-CAT-013,detail,T3,A5,상품 Q&A 게시,STD-CAT-013,김동학,,,,,,,,huni-skin-shopby/src/app/(main) 하위 inquiry/qna 라우트 부재 (SB-056 absent),https://shopby.huniprinting.co.kr/product/136578124 에 「상품 Q&A」 탭이 있고 질문 목록이 보이면 완료.,—,미착수,huni,dev,shop-api,display-shop-public.endpoints.json POST /products/{productNo}/inquiries,,A5∈구간집합 · 규칙 /Q&A|상품문의|상품 문의/,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=2-3일,ledger-v4
STD-CAT-014,detail,T3,A5,상품 리뷰 목록·평점 노출,STD-CAT-014,김동학,,,,,,,,https://shopby.huniprinting.co.kr/product/136578124@2026-09-16 21:34,https://shopby.huniprinting.co.kr/product/136578124 「상품리뷰」 탭을 눌러 리뷰 목록 영역(없으면 안내문)이 보이면 완료.,—,작동,huni,dev,shop-api,display-shop-public.endpoints.json POST /products/{productNo}/product-reviews,,A5∈구간집합 · 규칙 /리뷰|후기/,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-CAT-015,detail,T3,A5,사진 리뷰 갤러리,STD-CAT-015,김동학,,,,,,,,huni-skin-shopby/src/lib/api/hooks/use-product-reviews.ts:41 (목록만),테스트 계정으로 사진 1장 포함 리뷰를 쓴 뒤 상품 상세 「상품리뷰」 탭에 사진 썸네일이 보이면 완료.,—,부분,huni,dev,shop-api,display-shop-public.endpoints.json POST /products/{productNo}/product-reviews,,A5∈구간집합 · 규칙 /리뷰|후기/,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-CAT-016,detail,T3,A5,관련상품/함께 주문한 상품 추천,STD-CAT-016,김동학,,,,,,,,print-quote/04_design/ia.md §2.1 리스팅 파생,https://shopby.huniprinting.co.kr/product/136578124 하단에 「함께 보면 좋은 상품」 카드가 보이면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,A5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=2-3일,ledger-v4
STD-CAT-017,detail,T3,A5,최근 본 상품,STD-CAT-017,김동학,,,,,,,,print-quote/04_design/ia.md §2.1 GNB 파생,상품 2개를 연 뒤 홈 또는 헤더에 「최근 본 상품」이 나오면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,A5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-CAT-018,detail,T3,A5,찜/관심상품,STD-CAT-018,김동학,,,,,,,,print-kb/wiki/policy/mypage.md 파생,상품 상세의 ♡ 버튼을 눌러 마이페이지에 찜 목록이 생기면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,A5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=2-3일,ledger-v4
STD-CAT-021,detail,T3,A5,메인 기획전/배너 영역,STD-CAT-021,김동학,,,,,,,,huni-skin-shopby/src/app/(main)/page.tsx:1 · BEST 큐레이션 stub src/lib/legacy-data/hooks.ts:60,https://shopby.huniprinting.co.kr/ 홈의 배너·베스트 상품을 아무거나 눌렀을 때 404 없이 실제 상품/페이지가 열리면 완료.,—,부분,huni,dev,shop-api,display-shop-public.endpoints.json GET /display/banners/{bannerSectionCodes},,A5∈구간집합 · 규칙 /배너|기획전|팝업/,,,분류=수정 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-CAT-022,detail,T2,A4,품절/판매중지 상품 표시 및 대체 안내,STD-CAT-022,김동학,,,,,,,,huni-shopby/01_research/order-to-delivery-contract.md §4.2 OUT_OF_STOCK,셀러어드민에서 상품 1개를 품절 처리한 뒤 목록·상세에 「품절」 표시와 대체 안내가 보이면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,A4 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-CAT-023,detail,T2,A1,상품 기본정보 세팅·로드(상품코드·주문가능여부·회원전용 노출 게이팅),STD-CAT-023,김동학,,,,,,,,https://shopby.huniprinting.co.kr/product/136578124@2026-09-16 21:29,https://shopby.huniprinting.co.kr/product/136578124 를 열어 옵션 패널과 「부가세 포함 N원」이 3초 안에 나타나면 완료.,—,작동,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-CAT-024,detail,T2,A1,포장재 상품군 주문 경로(전용 옵션·주문 흐름),STD-CAT-024,김동학,,,,,,,,"L3/legacy-normalized.json#F-091,IA-091,SCOPE-091 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:92 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A92:K92 || P1판정(260902): huni-skin-shopby 에 「포장재」 전용 경로 grep 0건 · 샵바이 카테고리로 흡수됐는지 미확인",https://shopby.huniprinting.co.kr/shop/1168302 를 열어 포장재 상품이 1개 이상 나오고 상세에서 위젯 가격이 뜨면 완료.,—,부분,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-CAT-025,detail,T2,A1,굿즈 상품군 주문 경로(파우치·백 포함),STD-CAT-025,김동학,,,,,,,,"L3/legacy-normalized.json#F-092,IA-092,SCOPE-092 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:93 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A93:K93 || P1판정(260902): huni-skin-shopby/src/components/home/home-content.ts:120 「아크릴굿즈」 메뉴 실재 — 카탈로그 노출은 됨",https://shopby.huniprinting.co.kr/shop/1168239 (에코백) 상품 하나를 열어 위젯 가격이 뜨면 완료.,—,부분,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-CAT-026,detail,T2,A1,수작 상품 메인·상품페이지 경로,STD-CAT-026,신우진,,,,,,,,"L3/legacy-normalized.json#F-093,IA-093,SCOPE-093 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:94 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A94:K94 || P1판정(260902): huni-skin-shopby 에 「수작」 grep 0건 · 상품 등록 여부는 셀러어드민 확인 필요","PM이 수작 상품을 10/6 범위에 넣을지 결정하고, 넣으면 셀러어드민에 카테고리가 생겨 홈 메뉴에 보이면 완료.",—,미착수,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=이슈 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=이슈),ledger-v4
STD-CAT-027,detail,T3,A5,홈 더미 콘텐츠 정리(BEST 8종 /product/1 404 · 프로모션 ZONE·새소식 영문 문구),STD-CAT-027,김동학,,,,,,,,https://shopby.huniprinting.co.kr/ @ 2026-09-16 21:26,https://shopby.huniprinting.co.kr/ 홈의 모든 배너·베스트 카드를 눌렀을 때 404 없이 실제 상품이 열리고 영문 더미 문구가 없으면 완료.,—,미착수,huni,dev,shop-api,manage-shop-public.endpoints.json GET /boards/{boardNo}/articles,,A5∈구간집합 · 규칙 /공지|게시판|FAQ|새소식/,,,분류=수정 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-CAT-028,detail,T2,A2,목록·검색 시작가 「10원~」 표시(샵바이 salePrice 더미),STD-CAT-028,최숙진,,,,,,,,https://shopby.huniprinting.co.kr/shop/1142983 @ 2026-09-16 21:26,https://shopby.huniprinting.co.kr/shop/1142983 상품 카드 가격이 위젯 최소 견적가 또는 「옵션 선택 후 견적」 문구로 보이면 완료.,—,미착수,huni,config,none,샵바이 비경유,,A2 · 매칭 규칙 없음,,,분류=설정 · 오픈차단여부=작업 항목 · 작업량=1일 · 소요 미합산(분류=설정),ledger-v4
STD-CAT-029,detail,T3,A5,메뉴 슬러그형 목업 상세(/product/calendar 등) 잔존 — 「(44 Reviews)」·더미 옵션,STD-CAT-029,김동학,,,,,,,,https://shopby.huniprinting.co.kr/product/calendar @ 2026-09-16 21:27,https://shopby.huniprinting.co.kr/product/calendar 를 열면 404 또는 실제 캘린더 상품으로 이동하면 완료.,—,미착수,huni,dev,none,샵바이 비경유,,A5 · 매칭 규칙 없음,,,분류=수정 · 오픈차단여부=작업 항목 · 작업량=반일,ledger-v4
STD-CAT-030,detail,T2,A4,상품 0개 중분류(스티커 팩 0 등) 노출 정리,STD-CAT-030,최숙진,,,,,,,,https://shopby.huniprinting.co.kr/shop/1142983 @ 2026-09-16 21:26,https://shopby.huniprinting.co.kr/shop/1142983 중분류 탭에 (0)인 항목이 없으면 완료.,—,미착수,huni,config,none,샵바이 비경유,,A4 · 매칭 규칙 없음,,,분류=설정 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=설정),ledger-v4
STD-CAT-031,detail,T2,A1,캘린더 4종 1차 오픈 포함 확정,STD-CAT-031,최숙진,,,,,,,,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 확정 1 / 후니-오픈잔여작업-실무진안내_260909.html §항목 8 · ④ 완료 기준,"캘린더 카테고리에서 달력 4종(와이드벽걸이·벽걸이·미니탁상형·탁상형)을 열어 규격·수량 선택 시 금액이 뜨는 것을 확인하고, 4종 포함 확정을 회의록에 한 줄 남기면 완료",—,부분,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-CAT-032,detail,T2,A1,포토앨범 1차 오픈 제외 — 전달·문의 멘트 통일,STD-CAT-032,최숙진,,,,,,,,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 확정 1 / 후니-오픈잔여작업-실무진안내_260909.html §항목 7 · ④ 완료 기준,실무진 전원에게 제외 사실이 공유되고 고객 문의용 안내 멘트가 한 가지로 정해져 기록되면 완료,—,부분,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=이슈 · 오픈차단여부=오픈 무관 · 작업량=반일 · 소요 미합산(분류=이슈),ledger-v4
STD-CAT-033,detail,T2,A1,디자인 상품 화면 구조 — 카테고리 → 디자인 목록 → 상세 페이지,STD-CAT-033,김동학,,,,,,,,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 확정 2,포토북·캘린더 카테고리를 눌렀을 때 디자인 목록이 뜨고 디자인 1건을 누르면 상세 페이지로 들어가면 완료,STD-CAT-036,미착수,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=2-3일,ledger-v4
STD-CAT-034,detail,T3,A5,상세페이지 탭 6종 자동 등록(디자인가이드·디자인보기 포함),STD-CAT-034,김동학,,,,,,,,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 확정 3 / 후니-오픈잔여작업-실무진안내_260909.html §항목 2 · ④ 완료 기준,"임의 상품 상세페이지에서 탭 6개가 모두 보이고 누를 때마다 내용이 바뀌며, 디자인가이드 탭에서 템플릿 파일이 실제로 내려받아지면 완료",—,부분,huni,dev,none,샵바이 비경유,,A5 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=2-3일,ledger-v4
STD-CAT-035,detail,T2,A1,디자인 식별 규약 — PS코드 1개 + 템플릿 경로(이름) 구분·정사각형 공용 템플릿,STD-CAT-035,서희항,,,,,,,,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 확정 4,같은 PS코드 아래 디자인 2건을 등록해 서로 다른 템플릿 경로로 조회되면 완료,STD-ADP-035,미착수,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=2-3일,ledger-v4
STD-CAT-036,detail,T2,A1,디자인 목록 API — webadmin 등록분을 신규몰이 불러오는 연동,STD-CAT-036,서희항,,,,,,,,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 확정 5,webadmin 에 디자인 1건을 등록한 뒤 신규몰 디자인 목록을 새로고침해 그 디자인이 보이면 완료,STD-ADP-035,미착수,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=2-3일,ledger-v4
STD-CAT-037,detail,T2,A1,디자인 그룹핑 기준(태그·그룹·복수 그룹 등록·노출 순서),STD-CAT-037,최숙진,,,,,,,,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 미결 1,디자인 그룹핑 기준(태그 체계·복수 등록 허용 여부·노출 순서)이 문서 한 장으로 정해지면 완료,—,미착수,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=이슈 · 오픈차단여부=작업 항목 · 작업량=1일 · 소요 미합산(분류=이슈),ledger-v4
STD-CAT-038,detail,T2,A1,디자인 목록용 API·어드민 기능 개발자 협의,STD-CAT-038,신우진,,,,,,,,후니정기미팅 정리260915.html §디자인 상품·편집기·보관함 · 미결 5,디자인 목록 API 규격과 어드민 기능 범위가 협의되어 문서로 남으면 완료,STD-CAT-036,미착수,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=이슈 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=이슈),ledger-v4
STD-CAT-039,detail,T2,A1,목록 시작가 자동 계산(위젯 기본값) — 오리지널 명함만 수기 입력,STD-CAT-039,서희항,,,,,,,,후니정기미팅 정리260915.html §가격·템플릿 데이터 · 확정 1,"카테고리 목록에서 각 상품 카드에 시작가가 표시되고, 오리지널 명함만 수기 값이 보이면 완료 — 시작가가 없는 상품은 미출시 상품",—,부분,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-CAT-040,detail,T2,A1,시작가가 API 로 샵바이에 내려가는데 쇼핑몰에 반영되지 않는 원인 확인,STD-CAT-040,신우진,,,,,,,,후니정기미팅 정리260915.html §가격·템플릿 데이터 · 미결 2,카테고리 목록의 상품 카드에 시작가가 실제로 표시되면 완료,STD-CAT-039,미착수,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=수정 · 오픈차단여부=작업 항목 · 작업량=1일,ledger-v4
STD-CAT-041,detail,T2,A1,판매중 상품 수 3갈래(대시보드 291·상품목록 판매중 297/검색 291·API ONSALE 226) 기준 정리,STD-CAT-041,김동학,,,,,,,,https://service.shopby.co.kr/ 대시보드 「판매중인 상품 291」 · /product/list 「판매중 297건·검색결과 291」 · API saleStatusType ONSALE 226/STOP 71 @ 2026-09-16 21:27~21:34 (R/R1d/evidence/00-dashboard.txt·80-product-list.txt·api-server-products-search.json),세 수치의 기준이 한 문장으로 설명되고 실제 고객 노출 상품 수(R1a 목록)와 맞으면 완료,—,미착수,huni,dev,none,샵바이 비경유,,A1 · 매칭 규칙 없음,,,분류=검증 · 오픈차단여부=작업 항목 · 작업량=반일 · 소요 미합산(분류=검증),ledger-v4
STD-CAT-042,detail,T3,A5,레거시 mock 훅 제거 — legacy-data 참조 17파일(configurator 11종·홈 뉴스/프로모·포인트 모달),STD-CAT-042,김동학,,,,,,,,`grep -rl legacy-data huni-skin-shopby/src` 17 · src/lib/legacy-data/hooks.ts:4 「순수 mock」 · SPEC-TAKEOVER-001 D-6·related SPEC-LEGACY-MOCK-001(문서 부재),위젯이 없는 상품 상세를 열어도 더미 옵션(「(44 Reviews)」 등)이 아닌 안내 문구가 나오고 홈 새소식/프로모 칸이 실데이터 또는 비노출이다,—,미착수,huni,dev,none,샵바이 비경유,,A5 · 매칭 규칙 없음,,,분류=수정 · 오픈차단여부=오픈 무관 · 작업량=2-3일,ledger-v4
STD-CAT-043,detail,T2,A4,목록·검색 시작가를 webadmin `GET /api/w/v1/catalog`(게시 위젯+시작가) 로 이관 — 「10원~」 더미 대체 개발안,STD-CAT-043,김동학,,,,,,,,SPEC-TAKEOVER-001 spec.md D-2 ① · huni-skin-shopby/src/lib/api/server/catalog.ts(shopby salePrice 사용),카테고리 목록과 검색 결과의 가격이 「10원~」이 아니라 위젯 최소 견적가(예 스티커 7700원~)로 보인다,STD-CAT-028,미착수,huni,dev,server-api,product-server-public.endpoints.json PATCH /products/{productNo}/,,A4∈구간집합 · 규칙 /상품 연동|상품 등록|판매가|시작가|전시|판매상태|대표 ?이미지|메인이미지/,,,분류=개발 · 오픈차단여부=작업 항목 · 작업량=2-3일,ledger-v4
